date,app_name,country,platform,metric,value
2025-06-30,App_14,CA,iOS,CTR,0.04676865801873073
2025-07-04,App_14,CA,iOS,CTR,0.07329317269076305
2025-07-05,App_14,CA,iOS,CTR,0.049328318108543795
2025-07-06,App_14,CA,iOS,CTR,0.1025692225772098
2025-07-08,App_14,CA,iOS,CTR,0.02918283306752993
2025-07-09,App_14,CA,iOS,CTR,0.013044906386373234
2025-07-11,App_14,CA,iOS,CTR,0.07650695517774343
2025-07-14,App_14,CA,iOS,CTR,0.10265268842824239
2025-07-15,App_14,CA,iOS,CTR,0.1280448570640684
2025-07-17,App_14,CA,iOS,CTR,0.14229989674557345
2025-07-18,App_14,CA,iOS,CTR,0.08884499131303995
2025-07-21,App_14,CA,iOS,CTR,0.01597672265573337
2025-07-22,App_14,CA,iOS,CTR,0.07439021235870774
2025-07-23,App_14,CA,iOS,CTR,0.0309991974317817
2025-07-24,App_14,CA,iOS,CTR,0.07923738152964514
2025-07-25,App_14,CA,iOS,CTR,0.0488032660031486
2025-07-27,App_14,CA,iOS,CTR,0.021248630887185104
2025-08-03,App_14,CA,iOS,CTR,0.11907133884870273
2025-08-04,App_14,CA,iOS,CTR,0.05083589218696691
2025-08-05,App_14,CA,iOS,CTR,0.14726212333945352
2025-08-07,App_14,CA,iOS,CTR,0.12112186646810623
2025-08-08,App_14,CA,iOS,CTR,0.036148512861736336
2025-08-09,App_14,CA,iOS,CTR,0.13573385820693915
2025-08-10,App_14,CA,iOS,CTR,0.11450777202072539
2025-08-11,App_14,CA,iOS,CTR,0.0727344661002832
2025-05-21,App_14,DE,Android,ROAS,0.6166226279125631
2025-05-22,App_14,DE,Android,ROAS,4.374870894443297
2025-05-24,App_14,DE,Android,ROAS,0.9846974948794707
2025-05-26,App_14,DE,Android,ROAS,0.6636535043190533
2025-05-28,App_14,DE,Android,ROAS,1.1002709859050122
2025-05-29,App_14,DE,Android,ROAS,1.3687824771851813
2025-06-01,App_14,DE,Android,ROAS,4.714060031595577
2025-06-04,App_14,DE,Android,ROAS,0.9740628949369246
2025-06-05,App_14,DE,Android,ROAS,1.0827385017698883
2025-06-11,App_14,DE,Android,ROAS,0.18935516888433981
2025-06-12,App_14,DE,Android,ROAS,3.425527401296405
2025-06-14,App_14,DE,Android,ROAS,0.9228176452314384
2025-06-19,App_14,DE,Android,ROAS,1.1667823913345368
2025-06-22,App_14,DE,Android,ROAS,0.7841385897968064
2025-06-26,App_14,DE,Android,ROAS,5.0476009260140176
2025-06-29,App_14,DE,Android,ROAS,1.3556591500433652
2025-07-01,App_14,DE,Android,ROAS,1.5290313490665728
2025-07-03,App_14,DE,Android,ROAS,1.2798220599977188
2025-07-06,App_14,DE,Android,ROAS,0.15708671886541586
2025-07-10,App_14,DE,Android,ROAS,0.9907427341227126
2025-07-11,App_14,DE,Android,ROAS,1.7661270108684486
2025-07-13,App_14,DE,Android,ROAS,2.646328940612699
2025-07-14,App_14,DE,Android,ROAS,1.2341216270901116
2025-07-15,App_14,DE,Android,ROAS,0.5574042158292456
2025-07-18,App_14,DE,Android,ROAS,1.716050130168917
2025-07-20,App_14,DE,Android,ROAS,2.0056244260789713
2025-07-22,App_14,DE,Android,ROAS,4.229276473406804
2025-07-23,App_14,DE,Android,ROAS,0.6672584018287048
2025-07-25,App_14,DE,Android,ROAS,1.2353812591953732
2025-07-29,App_14,DE,Android,ROAS,1.5912271082355522
2025-08-02,App_14,DE,Android,ROAS,0.6390579279530018
2025-08-04,App_14,DE,Android,ROAS,1.7876182287188307
2025-08-05,App_14,DE,Android,ROAS,1.020926070396035
2025-08-08,App_14,DE,Android,ROAS,0.22055031398841124
2025-05-21,App_14,DE,Android,CPI,1.292857142857143
2025-05-22,App_14,DE,Android,CPI,0.677062937062937
2025-05-24,App_14,DE,Android,CPI,2.292370203160271
2025-05-28,App_14,DE,Android,CPI,2.005758706467662
2025-06-01,App_14,DE,Android,CPI,0.5171568627450981
2025-06-04,App_14,DE,Android,CPI,1.0119891919711785
2025-06-05,App_14,DE,Android,CPI,2.280013780431787
2025-06-11,App_14,DE,Android,CPI,1.7576869158878503
2025-06-12,App_14,DE,Android,CPI,0.6820739549839229
2025-06-14,App_14,DE,Android,CPI,0.5831521739130434
2025-06-19,App_14,DE,Android,CPI,2.4003333333333337
2025-06-26,App_14,DE,Android,CPI,0.5551584507042253
2025-06-29,App_14,DE,Android,CPI,1.905785123966942
2025-07-01,App_14,DE,Android,CPI,1.3216945996275604
2025-07-03,App_14,DE,Android,CPI,0.6449485041687101
2025-07-05,App_14,DE,Android,CPI,2.0432866533295226
2025-07-10,App_14,DE,Android,CPI,1.6589285714285713
2025-07-13,App_14,DE,Android,CPI,0.6677714285714286
2025-07-14,App_14,DE,Android,CPI,1.7305042016806722
2025-07-15,App_14,DE,Android,CPI,1.377716894977169
2025-07-18,App_14,DE,Android,CPI,0.5785288966725043
2025-07-23,App_14,DE,Android,CPI,2.2348913043478262
2025-07-29,App_14,DE,Android,CPI,1.7810546875
2025-08-04,App_14,DE,Android,CPI,1.36647512864494
2025-08-05,App_14,DE,Android,CPI,1.1385057471264368
2025-08-08,App_14,DE,Android,CPI,2.357868383404864
2025-05-21,App_14,DE,Android,CTR,0.031910618117514666
2025-05-22,App_14,DE,Android,CTR,0.05237464258316479
2025-05-24,App_14,DE,Android,CTR,0.021274168710431758
2025-05-26,App_14,DE,Android,CTR,0.14396423248882265
2025-05-28,App_14,DE,Android,CTR,0.065453085263017
2025-05-29,App_14,DE,Android,CTR,0.10651782499099748
2025-06-01,App_14,DE,Android,CTR,0.13714849531327084
2025-06-06,App_14,DE,Android,CTR,0.016850146034598966
2025-06-11,App_14,DE,Android,CTR,0.05470381196683171
2025-06-12,App_14,DE,Android,CTR,0.04014081179416907
2025-06-14,App_14,DE,Android,CTR,0.1333798439779286
2025-06-19,App_14,DE,Android,CTR,0.03348273134721856
2025-06-22,App_14,DE,Android,CTR,0.11110208502572434
2025-06-26,App_14,DE,Android,CTR,0.04931432204159477
2025-06-29,App_14,DE,Android,CTR,0.10571118349619978
2025-07-01,App_14,DE,Android,CTR,0.07423269093504639
2025-07-03,App_14,DE,Android,CTR,0.1084375
2025-07-05,App_14,DE,Android,CTR,0.1488078138465958
2025-07-06,App_14,DE,Android,CTR,0.06538531719481783
2025-07-10,App_14,DE,Android,CTR,0.042756117986414814
2025-07-11,App_14,DE,Android,CTR,0.14821538026309586
2025-07-14,App_14,DE,Android,CTR,0.1215746996996997
2025-07-15,App_14,DE,Android,CTR,0.06057818659658344
2025-07-18,App_14,DE,Android,CTR,0.12849887799692924
2025-07-20,App_14,DE,Android,CTR,0.015147168512249698
2025-07-22,App_14,DE,Android,CTR,0.09611586570111916
2025-07-23,App_14,DE,Android,CTR,0.05318461041060459
2025-07-29,App_14,DE,Android,CTR,0.062410329985652796
2025-08-02,App_14,DE,Android,CTR,0.09745664202352722
2025-08-04,App_14,DE,Android,CTR,0.11732964680699251
2025-08-05,App_14,DE,Android,CTR,0.08130339938193056
2025-08-08,App_14,DE,Android,CTR,0.13428529150636284
2025-05-17,App_14,DE,iOS,ROAS,1.6750431757314848
2025-05-18,App_14,DE,iOS,ROAS,0.9763673765730881
2025-05-23,App_14,DE,iOS,ROAS,0.6724091520861372
2025-05-25,App_14,DE,iOS,ROAS,0.5016417681810007
2025-05-27,App_14,DE,iOS,ROAS,0.8343322598600509
2025-05-30,App_14,DE,iOS,ROAS,0.9283248005714967
2025-05-31,App_14,DE,iOS,ROAS,0.5799499100497372
2025-06-03,App_14,DE,iOS,ROAS,0.24112205311847212
2025-06-07,App_14,DE,iOS,ROAS,1.1873123760974227
2025-06-08,App_14,DE,iOS,ROAS,1.9056947608200456
2025-06-09,App_14,DE,iOS,ROAS,1.287938047133154
2025-06-10,App_14,DE,iOS,ROAS,0.36316060187944454
2025-06-13,App_14,DE,iOS,ROAS,0.6163842619184376
2025-06-15,App_14,DE,iOS,ROAS,0.8340556735216266
2025-06-16,App_14,DE,iOS,ROAS,4.499911615086977
2025-06-18,App_14,DE,iOS,ROAS,1.032827920620746
2025-06-20,App_14,DE,iOS,ROAS,1.194043718519243
2025-06-21,App_14,DE,iOS,ROAS,1.8031679220203811
2025-06-23,App_14,DE,iOS,ROAS,0.3515684880917541
2025-06-24,App_14,DE,iOS,ROAS,1.5314569322296947
2025-06-25,App_14,DE,iOS,ROAS,2.020975952255573
2025-06-27,App_14,DE,iOS,ROAS,2.3064693170514183
2025-06-28,App_14,DE,iOS,ROAS,1.057734711283656
2025-06-30,App_14,DE,iOS,ROAS,1.429227927373211
2025-07-02,App_14,DE,iOS,ROAS,0.9838401062785649
2025-07-07,App_14,DE,iOS,ROAS,0.6368708106082684
2025-07-08,App_14,DE,iOS,ROAS,0.27376913038320083
2025-07-09,App_14,DE,iOS,ROAS,1.1065950524195631
2025-07-16,App_14,DE,iOS,ROAS,1.851284825110139
2025-07-17,App_14,DE,iOS,ROAS,0.6398885743810936
2025-07-19,App_14,DE,iOS,ROAS,0.9732520903753781
2025-07-21,App_14,DE,iOS,ROAS,1.8531657769869516
2025-07-24,App_14,DE,iOS,ROAS,0.2981957186544343
2025-07-26,App_14,DE,iOS,ROAS,1.0722305883596206
2025-07-27,App_14,DE,iOS,ROAS,3.882586472135378
2025-07-28,App_14,DE,iOS,ROAS,0.8978446094999089
2025-07-30,App_14,DE,iOS,ROAS,2.1760696881941777
2025-07-31,App_14,DE,iOS,ROAS,0.3850620252472813
2025-08-01,App_14,DE,iOS,ROAS,0.47605359205713826
2025-08-03,App_14,DE,iOS,ROAS,1.708070971683645
2025-08-06,App_14,DE,iOS,ROAS,0.29347887244697013
2025-08-07,App_14,DE,iOS,ROAS,0.5998364395471958
2025-08-09,App_14,DE,iOS,ROAS,1.8166185207390855
2025-08-10,App_14,DE,iOS,ROAS,0.9433642525865144
2025-08-11,App_14,DE,iOS,ROAS,3.8581793665826605
2025-05-15,App_14,DE,iOS,CPI,2.079886363636364
2025-05-16,App_14,DE,iOS,CPI,1.7079641255605382
2025-05-17,App_14,DE,iOS,CPI,0.8271842650103519
2025-05-18,App_14,DE,iOS,CPI,1.3372168284789643
2025-05-19,App_14,DE,iOS,CPI,2.1247499999999997
2025-05-23,App_14,DE,iOS,CPI,0.5073596358118362
2025-05-25,App_14,DE,iOS,CPI,2.313451463790447
2025-05-30,App_14,DE,iOS,CPI,1.0767948717948717
2025-05-31,App_14,DE,iOS,CPI,1.840844155844156
2025-06-03,App_14,DE,iOS,CPI,1.2527102803738317
2025-06-08,App_14,DE,iOS,CPI,1.5313953488372094
2025-06-10,App_14,DE,iOS,CPI,1.9937547476939772
2025-06-13,App_14,DE,iOS,CPI,1.2006896551724138
2025-06-16,App_14,DE,iOS,CPI,0.6039580862000791
2025-06-18,App_14,DE,iOS,CPI,2.375021978021978
2025-06-20,App_14,DE,iOS,CPI,1.111358695652174
2025-06-21,App_14,DE,iOS,CPI,1.357593984962406
2025-06-23,App_14,DE,iOS,CPI,1.6216271186440678
2025-06-25,App_14,DE,iOS,CPI,1.1509090909090909
2025-06-27,App_14,DE,iOS,CPI,0.7826308724832214
2025-06-28,App_14,DE,iOS,CPI,2.3767389830508474
2025-06-30,App_14,DE,iOS,CPI,1.9469883040935672
2025-07-04,App_14,DE,iOS,CPI,2.3197878787878787
2025-07-07,App_14,DE,iOS,CPI,1.5396794871794872
2025-07-08,App_14,DE,iOS,CPI,2.10725
2025-07-09,App_14,DE,iOS,CPI,0.5334159779614325
2025-07-12,App_14,DE,iOS,CPI,1.1037878787878788
2025-07-16,App_14,DE,iOS,CPI,1.3016938775510205
2025-07-17,App_14,DE,iOS,CPI,1.9784
2025-07-21,App_14,DE,iOS,CPI,0.6492418772563177
2025-07-24,App_14,DE,iOS,CPI,1.7868852459016393
2025-07-27,App_14,DE,iOS,CPI,0.6015223880597015
2025-07-28,App_14,DE,iOS,CPI,1.9780224179343475
2025-07-30,App_14,DE,iOS,CPI,1.0384420289855072
2025-07-31,App_14,DE,iOS,CPI,1.328421052631579
2025-08-01,App_14,DE,iOS,CPI,1.809451388888889
2025-08-03,App_14,DE,iOS,CPI,1.3616468590831918
2025-08-06,App_14,DE,iOS,CPI,2.0428735632183908
2025-08-07,App_14,DE,iOS,CPI,1.4166463414634147
2025-08-10,App_14,DE,iOS,CPI,2.0957009345794395
2025-08-11,App_14,DE,iOS,CPI,0.582214953271028
2025-05-15,App_14,DE,iOS,CTR,0.043764583873476794
2025-05-16,App_14,DE,iOS,CTR,0.07981831777771624
2025-05-17,App_14,DE,iOS,CTR,0.14155777606968997
2025-05-18,App_14,DE,iOS,CTR,0.030042639769701954
2025-05-19,App_14,DE,iOS,CTR,0.0503959683225342
2025-05-23,App_14,DE,iOS,CTR,0.03500672344240251
2025-05-25,App_14,DE,iOS,CTR,0.039794701268659416
2025-05-27,App_14,DE,iOS,CTR,0.048795113825652416
2025-05-30,App_14,DE,iOS,CTR,0.03890595290332017
2025-05-31,App_14,DE,iOS,CTR,0.03309498502270751
2025-06-02,App_14,DE,iOS,CTR,0.12781079590711353
2025-06-03,App_14,DE,iOS,CTR,0.0692436974789916
2025-06-07,App_14,DE,iOS,CTR,0.015702995008319467
2025-06-08,App_14,DE,iOS,CTR,0.050236474795247434
2025-06-09,App_14,DE,iOS,CTR,0.14366930445647647
2025-06-10,App_14,DE,iOS,CTR,0.07840851125847118
2025-06-13,App_14,DE,iOS,CTR,0.04028085735402809
2025-06-15,App_14,DE,iOS,CTR,0.03205438228814015
2025-06-16,App_14,DE,iOS,CTR,0.12062635646335775
2025-06-17,App_14,DE,iOS,CTR,0.07249435912366256
2025-06-18,App_14,DE,iOS,CTR,0.12232663642255347
2025-06-20,App_14,DE,iOS,CTR,0.012916518087087443
2025-06-21,App_14,DE,iOS,CTR,0.11302219771129188
2025-06-23,App_14,DE,iOS,CTR,0.07217154062579931
2025-06-24,App_14,DE,iOS,CTR,0.10359213875259111
2025-06-25,App_14,DE,iOS,CTR,0.03508446259513644
2025-06-27,App_14,DE,iOS,CTR,0.13981182673514841
2025-06-30,App_14,DE,iOS,CTR,0.06984255147355672
2025-07-02,App_14,DE,iOS,CTR,0.09244870705353891
2025-07-04,App_14,DE,iOS,CTR,0.01923284128865424
2025-07-07,App_14,DE,iOS,CTR,0.023836947268265813
2025-07-08,App_14,DE,iOS,CTR,0.05218689013890483
2025-07-09,App_14,DE,iOS,CTR,0.043631299063053935
2025-07-12,App_14,DE,iOS,CTR,0.03759040730871717
2025-07-16,App_14,DE,iOS,CTR,0.13909774436090225
2025-07-17,App_14,DE,iOS,CTR,0.10559105431309904
2025-07-19,App_14,DE,iOS,CTR,0.06514254576078073
2025-07-21,App_14,DE,iOS,CTR,0.09813675311978837
2025-07-24,App_14,DE,iOS,CTR,0.06721951219512196
2025-07-27,App_14,DE,iOS,CTR,0.13304467624483368
2025-07-28,App_14,DE,iOS,CTR,0.06716749550312136
2025-07-30,App_14,DE,iOS,CTR,0.0416932100257013
2025-07-31,App_14,DE,iOS,CTR,0.11316066137818981
2025-08-01,App_14,DE,iOS,CTR,0.13366989584754627
2025-08-06,App_14,DE,iOS,CTR,0.020931730356376126
2025-08-07,App_14,DE,iOS,CTR,0.0263662852675716
2025-08-09,App_14,DE,iOS,CTR,0.07207410754631721
2025-08-10,App_14,DE,iOS,CTR,0.014191761855313257
2025-08-11,App_14,DE,iOS,CTR,0.0973064108225282
2025-05-19,App_14,FR,Android,ROAS,1.904279906725273
2025-05-24,App_14,FR,Android,ROAS,0.5501160627881364
2025-05-25,App_14,FR,Android,ROAS,4.620186646068909
2025-05-27,App_14,FR,Android,ROAS,1.1864016371628627
2025-05-28,App_14,FR,Android,ROAS,0.5373506316148856
2025-05-29,App_14,FR,Android,ROAS,0.9905095016374451
2025-05-31,App_14,FR,Android,ROAS,0.8843801421962807
2025-06-01,App_14,FR,Android,ROAS,1.1483433734939759
2025-06-02,App_14,FR,Android,ROAS,0.49799322322109557
2025-06-03,App_14,FR,Android,ROAS,0.9745025915398762
2025-06-13,App_14,FR,Android,ROAS,0.1549660784734488
2025-06-15,App_14,FR,Android,ROAS,1.0109652186059506
2025-06-16,App_14,FR,Android,ROAS,0.49078627011027837
2025-06-17,App_14,FR,Android,ROAS,1.5201387127946102
2025-06-18,App_14,FR,Android,ROAS,1.24914814045294
2025-06-19,App_14,FR,Android,ROAS,2.0558350371247176
2025-06-21,App_14,FR,Android,ROAS,0.718042955426169
2025-06-23,App_14,FR,Android,ROAS,1.0919807108412216
2025-06-24,App_14,FR,Android,ROAS,1.3866959923439834
2025-06-25,App_14,FR,Android,ROAS,0.8418023691462311
2025-06-28,App_14,FR,Android,ROAS,2.253747157328923
2025-06-30,App_14,FR,Android,ROAS,0.7892132607619992
2025-07-02,App_14,FR,Android,ROAS,0.27311772472720103
2025-07-03,App_14,FR,Android,ROAS,0.19922237199915846
2025-07-04,App_14,FR,Android,ROAS,1.1508605404870487
2025-07-06,App_14,FR,Android,ROAS,0.9840437497575921
2025-07-11,App_14,FR,Android,ROAS,1.3830032204775653
2025-07-12,App_14,FR,Android,ROAS,3.3107225331308383
2025-07-14,App_14,FR,Android,ROAS,2.217840913157047
2025-07-17,App_14,FR,Android,ROAS,1.1988324309585945
2025-07-19,App_14,FR,Android,ROAS,2.480702396195354
2025-07-20,App_14,FR,Android,ROAS,1.6391559666524675
2025-07-22,App_14,FR,Android,ROAS,0.7384791048184517
2025-07-25,App_14,FR,Android,ROAS,1.1767713785086866
2025-07-27,App_14,FR,Android,ROAS,0.6166520681631072
2025-07-29,App_14,FR,Android,ROAS,2.1534089284182225
2025-07-31,App_14,FR,Android,ROAS,2.6668459920770773
2025-08-01,App_14,FR,Android,ROAS,0.6962632689299689
2025-08-02,App_14,FR,Android,ROAS,2.4290558393517703
2025-08-03,App_14,FR,Android,ROAS,0.7445150774246129
2025-08-05,App_14,FR,Android,ROAS,1.0361038778239144
2025-08-08,App_14,FR,Android,ROAS,2.5325087565674256
2025-08-09,App_14,FR,Android,ROAS,1.226829877591806
2025-05-24,App_14,FR,Android,CPI,2.353997970573313
2025-05-25,App_14,FR,Android,CPI,0.5450172532781229
2025-05-27,App_14,FR,Android,CPI,1.3224393203883495
2025-05-28,App_14,FR,Android,CPI,1.764457831325301
2025-05-29,App_14,FR,Android,CPI,2.127345971563981
2025-05-31,App_14,FR,Android,CPI,0.9047471910112359
2025-06-01,App_14,FR,Android,CPI,1.0215384615384615
2025-06-02,App_14,FR,Android,CPI,2.0533761232349166
2025-06-03,App_14,FR,Android,CPI,0.724969696969697
2025-06-04,App_14,FR,Android,CPI,1.889
2025-06-15,App_14,FR,Android,CPI,2.217934595524957
2025-06-16,App_14,FR,Android,CPI,2.457126099706745
2025-06-17,App_14,FR,Android,CPI,1.390972354623451
2025-06-21,App_14,FR,Android,CPI,2.2124251069900143
2025-06-24,App_14,FR,Android,CPI,1.6590807799442897
2025-06-25,App_14,FR,Android,CPI,2.149850352112676
2025-06-28,App_14,FR,Android,CPI,0.5818947368421052
2025-06-30,App_14,FR,Android,CPI,1.9247619047619047
2025-07-01,App_14,FR,Android,CPI,2.146467958271237
2025-07-02,App_14,FR,Android,CPI,2.4404074074074074
2025-07-03,App_14,FR,Android,CPI,1.6286675126903554
2025-07-04,App_14,FR,Android,CPI,0.9196890405764125
2025-07-06,App_14,FR,Android,CPI,2.3186151079136694
2025-07-08,App_14,FR,Android,CPI,1.5163836163836164
2025-07-11,App_14,FR,Android,CPI,1.7472011661807578
2025-07-12,App_14,FR,Android,CPI,0.60234335839599
2025-07-14,App_14,FR,Android,CPI,1.003482944344704
2025-07-17,App_14,FR,Android,CPI,2.043621890547264
2025-07-19,App_14,FR,Android,CPI,1.0297431506849315
2025-07-20,App_14,FR,Android,CPI,1.4075374732334047
2025-07-21,App_14,FR,Android,CPI,1.1145652173913043
2025-07-22,App_14,FR,Android,CPI,2.18585690515807
2025-07-25,App_14,FR,Android,CPI,2.4666384180790963
2025-07-27,App_14,FR,Android,CPI,1.5610856807511737
2025-07-29,App_14,FR,Android,CPI,0.7879887323943663
2025-07-31,App_14,FR,Android,CPI,0.9182784431137724
2025-08-01,App_14,FR,Android,CPI,1.7716863905325444
2025-08-02,App_14,FR,Android,CPI,0.830274223034735
2025-08-03,App_14,FR,Android,CPI,1.6924137931034482
2025-08-05,App_14,FR,Android,CPI,1.1276984126984126
2025-08-07,App_14,FR,Android,CPI,2.463468516542156
2025-08-08,App_14,FR,Android,CPI,1.1467782426778241
2025-08-09,App_14,FR,Android,CPI,1.7595604395604396
2025-05-19,App_14,FR,Android,CTR,0.056448722543648557
2025-05-24,App_14,FR,Android,CTR,0.07126795373052691
2025-05-25,App_14,FR,Android,CTR,0.08914525432616675
2025-05-27,App_14,FR,Android,CTR,0.03517775292234138
2025-05-28,App_14,FR,Android,CTR,0.0449465305137895
2025-05-29,App_14,FR,Android,CTR,0.022230300318774116
2025-05-31,App_14,FR,Android,CTR,0.07250831880842973
2025-06-01,App_14,FR,Android,CTR,0.0292781423523473
2025-06-02,App_14,FR,Android,CTR,0.13600180234304596
2025-06-03,App_14,FR,Android,CTR,0.055193643066790754
2025-06-04,App_14,FR,Android,CTR,0.08612825328682587
2025-06-06,App_14,FR,Android,CTR,0.12391140737555102
2025-06-13,App_14,FR,Android,CTR,0.0672723405548297
2025-06-16,App_14,FR,Android,CTR,0.07618425960462515
2025-06-17,App_14,FR,Android,CTR,0.13012065345054633
2025-06-18,App_14,FR,Android,CTR,0.09460174649378142
2025-06-19,App_14,FR,Android,CTR,0.12335893996667073
2025-06-21,App_14,FR,Android,CTR,0.10605420923752427
2025-06-23,App_14,FR,Android,CTR,0.14960629921259844
2025-06-24,App_14,FR,Android,CTR,0.02760678391959799
2025-06-25,App_14,FR,Android,CTR,0.14495443111056125
2025-06-28,App_14,FR,Android,CTR,0.11046697159876609
2025-06-30,App_14,FR,Android,CTR,0.058899107384365705
2025-07-01,App_14,FR,Android,CTR,0.0955619792552287
2025-07-02,App_14,FR,Android,CTR,0.030605586008874967
2025-07-03,App_14,FR,Android,CTR,0.05393784487494924
2025-07-04,App_14,FR,Android,CTR,0.13086167447853034
2025-07-06,App_14,FR,Android,CTR,0.04010909327041711
2025-07-08,App_14,FR,Android,CTR,0.11689131058216232
2025-07-11,App_14,FR,Android,CTR,0.038258420373195635
2025-07-12,App_14,FR,Android,CTR,0.08737525155037168
2025-07-14,App_14,FR,Android,CTR,0.026335636682362055
2025-07-17,App_14,FR,Android,CTR,0.12652944034630506
2025-07-19,App_14,FR,Android,CTR,0.042482841541004956
2025-07-20,App_14,FR,Android,CTR,0.07806880640564566
2025-07-21,App_14,FR,Android,CTR,0.09348612786489746
2025-07-22,App_14,FR,Android,CTR,0.12249443207126949
2025-07-25,App_14,FR,Android,CTR,0.13722352941176472
2025-07-27,App_14,FR,Android,CTR,0.07800829875518672
2025-07-29,App_14,FR,Android,CTR,0.11355311355311355
2025-07-31,App_14,FR,Android,CTR,0.13689338348646482
2025-08-01,App_14,FR,Android,CTR,0.07703647544436021
2025-08-03,App_14,FR,Android,CTR,0.0724390488612421
2025-08-05,App_14,FR,Android,CTR,0.05910370210002165
2025-08-07,App_14,FR,Android,CTR,0.09755758317569824
2025-08-08,App_14,FR,Android,CTR,0.05387095267018642
2025-08-09,App_14,FR,Android,CTR,0.03355823863636364
2025-05-16,App_14,FR,iOS,ROAS,3.194158809422123
2025-05-20,App_14,FR,iOS,ROAS,1.1462013499928192
2025-05-21,App_14,FR,iOS,ROAS,0.36979853135002827
2025-05-22,App_14,FR,iOS,ROAS,0.2166656514588536
2025-05-23,App_14,FR,iOS,ROAS,2.4629938786867003
2025-05-26,App_14,FR,iOS,ROAS,5.203530161040851
2025-05-30,App_14,FR,iOS,ROAS,3.7145218002812945
2025-06-05,App_14,FR,iOS,ROAS,0.8307594565536116
2025-06-07,App_14,FR,iOS,ROAS,1.6688318889716247
2025-06-08,App_14,FR,iOS,ROAS,2.07216815075585
2025-06-09,App_14,FR,iOS,ROAS,0.2404058388667349
2025-06-10,App_14,FR,iOS,ROAS,0.7369897697334657
2025-06-11,App_14,FR,iOS,ROAS,1.172709974808383
2025-06-12,App_14,FR,iOS,ROAS,0.9978388701039069
2025-06-14,App_14,FR,iOS,ROAS,0.5086665317312823
2025-06-22,App_14,FR,iOS,ROAS,0.8765101246180063
2025-06-26,App_14,FR,iOS,ROAS,1.1925242602132502
2025-06-27,App_14,FR,iOS,ROAS,0.5386226823982663
2025-06-29,App_14,FR,iOS,ROAS,1.1199979122287937
2025-07-05,App_14,FR,iOS,ROAS,1.242887025998333
2025-07-07,App_14,FR,iOS,ROAS,0.618138541947832
2025-07-09,App_14,FR,iOS,ROAS,0.99352726914747
2025-07-10,App_14,FR,iOS,ROAS,1.1573102640104775
2025-07-13,App_14,FR,iOS,ROAS,1.772930648769575
2025-07-15,App_14,FR,iOS,ROAS,0.8651933701657458
2025-07-16,App_14,FR,iOS,ROAS,0.7478469922692603
2025-07-18,App_14,FR,iOS,ROAS,0.2833707624852957
2025-07-23,App_14,FR,iOS,ROAS,0.6728958642146243
2025-07-24,App_14,FR,iOS,ROAS,1.84404807733436
2025-07-26,App_14,FR,iOS,ROAS,1.1135049590418213
2025-07-28,App_14,FR,iOS,ROAS,3.039676055837744
2025-07-30,App_14,FR,iOS,ROAS,2.2915353747542486
2025-08-04,App_14,FR,iOS,ROAS,0.5340769545640606
2025-08-06,App_14,FR,iOS,ROAS,0.21014794390212604
2025-08-10,App_14,FR,iOS,ROAS,0.8355899976953215
2025-08-11,App_14,FR,iOS,ROAS,3.5568793235972334
2025-05-16,App_14,FR,iOS,CPI,0.6949543378995433
2025-05-17,App_14,FR,iOS,CPI,0.8277873254564985
2025-05-20,App_14,FR,iOS,CPI,1.266
2025-05-21,App_14,FR,iOS,CPI,2.3831410256410255
2025-05-23,App_14,FR,iOS,CPI,0.6091525423728813
2025-06-05,App_14,FR,iOS,CPI,1.054742268041237
2025-06-07,App_14,FR,iOS,CPI,1.5662282878411913
2025-06-08,App_14,FR,iOS,CPI,0.5961728395061728
2025-06-09,App_14,FR,iOS,CPI,2.4159534368070954
2025-06-10,App_14,FR,iOS,CPI,0.7059661835748792
2025-06-11,App_14,FR,iOS,CPI,1.5324024640657083
2025-06-12,App_14,FR,iOS,CPI,2.1960433604336043
2025-06-20,App_14,FR,iOS,CPI,0.6808
2025-06-22,App_14,FR,iOS,CPI,0.771792799412197
2025-06-26,App_14,FR,iOS,CPI,2.104285714285714
2025-07-05,App_14,FR,iOS,CPI,1.764301075268817
2025-07-09,App_14,FR,iOS,CPI,2.362325581395349
2025-07-10,App_14,FR,iOS,CPI,1.4176221498371337
2025-07-15,App_14,FR,iOS,CPI,1.0055555555555555
2025-07-16,App_14,FR,iOS,CPI,1.4585916824196599
2025-07-18,App_14,FR,iOS,CPI,2.2317422434367544
2025-07-24,App_14,FR,iOS,CPI,1.579662162162162
2025-07-26,App_14,FR,iOS,CPI,1.1165763052208835
2025-07-28,App_14,FR,iOS,CPI,0.790814606741573
2025-07-30,App_14,FR,iOS,CPI,1.205551948051948
2025-08-04,App_14,FR,iOS,CPI,2.2209090909090907
2025-08-11,App_14,FR,iOS,CPI,0.7170866141732283
2025-05-16,App_14,FR,iOS,CTR,0.1219324617213172
2025-05-20,App_14,FR,iOS,CTR,0.013942334504489432
2025-05-21,App_14,FR,iOS,CTR,0.13691391880141796
2025-05-22,App_14,FR,iOS,CTR,0.03190519598906107
2025-05-23,App_14,FR,iOS,CTR,0.12058677274987568
2025-05-30,App_14,FR,iOS,CTR,0.036503015374161216
2025-06-05,App_14,FR,iOS,CTR,0.0705276850856852
2025-06-07,App_14,FR,iOS,CTR,0.08569330816026852
